SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
MHRIL, EQ, 16-Dec-2022,274.5,273.75,280.2,273.1,274.15,274.85,276.8,203393,563,7457,86468,42.51
MID150BEES, EQ, 16-Dec-2022,124.95,125.45,125.45,122.8,123.45,123.34,123.45,135232,166.94,2534,90517,66.93
MIDHANI, EQ, 16-Dec-2022,231.05,230,232.2,222.6,224.25,223.7,225.56,778166,1755.23,11606,337645,43.39
MINDACORP, EQ, 16-Dec-2022,220.95,219.75,221.6,215.05,217.25,217.95,218.79,263953,577.49,5163,111097,42.09
MINDPOOL, SM, 16-Dec-2022,58.05,60.95,60.95,60.95,60.95,60.95,60.95,4000,2.44,1,4000,100
MINDSPACE, RR, 16-Dec-2022,335.47,333.73,338.9,333.73,336.2,337.51,336.56,42735,143.83,2029,35211,82.39
MINDTECK, EQ, 16-Dec-2022,137.4,141,141,135.9,137.5,137.85,137.93,11667,16.09,405,6559,56.22
MIRCELECTR, EQ, 16-Dec-2022,18.2,18.4,18.65,17.4,17.7,17.55,17.86,1518829,271.22,2970,979352,64.48
MIRZAINT, EQ, 16-Dec-2022,251.95,251.9,260,245.25,253.55,250.35,252.63,505584,1277.27,11369,222366,43.98
MITCON, EQ, 16-Dec-2022,60.55,60.65,63.25,59.4,63,62.5,61.15,16963,10.37,189,13657,80.51
MITTAL, EQ, 16-Dec-2022,12.6,12.85,12.9,12.45,12.5,12.5,12.62,11917,1.5,83,8790,73.76
MMFL, EQ, 16-Dec-2022,857.75,856.25,878,843.05,872,871.95,861.88,25229,217.44,1835,17622,69.85
MMP, EQ, 16-Dec-2022,125.25,125.9,126.25,124,125.45,124.8,125.19,11794,14.77,268,9969,84.53
MMTC, EQ, 16-Dec-2022,41.5,41.45,42.3,40.4,40.7,40.7,41.14,2737555,1126.16,7838,679843,24.83
MODIRUBBER, BE, 16-Dec-2022,71.2,70.6,72.45,70.6,70.6,70.6,71.36,502,0.36,20, -, -
MODISONLTD, EQ, 16-Dec-2022,67.8,68.65,68.75,66.85,67.6,67.85,67.56,18196,12.29,353,13085,71.91
MOGSEC, EQ, 16-Dec-2022,50.22,50.17,50.23,50.14,50.21,50.21,50.18,740,0.37,25,587,79.32
MOHEALTH, EQ, 16-Dec-2022,23.62,23.7,24.2,23.1,23.12,23.12,23.67,1930,0.46,94,513,26.58
MOHITIND, EQ, 16-Dec-2022,17.65,16.8,18.65,16.8,17.8,17.85,17.54,92252,16.18,310,34754,37.67
MOIL, EQ, 16-Dec-2022,169.2,170.9,174.4,167.05,168.4,167.65,171.44,911330,1562.35,16009,264817,29.06
MOKSH, EQ, 16-Dec-2022,12.65,12.7,13.35,12.5,12.8,12.85,12.81,276734,35.45,722,180756,65.32
MOL, EQ, 16-Dec-2022,115.95,115.7,117.8,114.7,115.1,115.25,116.19,826850,960.73,6978,419983,50.79
MOLDTECH, EQ, 16-Dec-2022,119.6,119.5,124.95,115.9,124.05,123.15,121.95,195678,238.62,4777,85656,43.77
MOLDTKPAC, EQ, 16-Dec-2022,939.65,945,955,939,942.55,941.55,946.87,38421,363.8,6673,16876,43.92
MOLOWVOL, EQ, 16-Dec-2022,25.57,24.81,26.33,24.81,25.39,25.29,25.36,331,0.08,30,248,74.92
MOM100, EQ, 16-Dec-2022,34.48,34.95,34.95,33.77,33.99,33.94,34.11,149889,51.13,1425,102678,68.5
MOM50, EQ, 16-Dec-2022,185.07,186.65,187.4,182.8,184.48,183.33,184.1,1908,3.51,107,1138,59.64
MOMENTUM, EQ, 16-Dec-2022,20.3,20.25,20.3,19.65,19.71,19.72,19.98,21791,4.35,96,12788,58.68
MOMOMENTUM, EQ, 16-Dec-2022,40.57,40.5,40.52,39.8,39.96,39.86,39.98,22971,9.18,150,21844,95.09
MON100, EQ, 16-Dec-2022,94.61,94.78,94.78,92.56,92.95,92.83,93.15,1226822,1142.78,7944,1014430,82.69
MONARCH, EQ, 16-Dec-2022,368.7,363.15,373.75,353.3,355.95,356.4,361.98,18731,67.8,1096,11263,60.13
MONQ50, EQ, 16-Dec-2022,54.59,54.64,54.64,51.34,53,52.9,52.99,74744,39.61,731,44889,60.06
MONTECARLO, EQ, 16-Dec-2022,726.15,726,732.05,704.4,706.05,707.6,712.62,39066,278.39,3393,21222,54.32
MOQUALITY, EQ, 16-Dec-2022,122.25,121.89,121.9,120.8,120.81,120.81,121.38,12,0.01,9,3,25
MORARJEE, EQ, 16-Dec-2022,24.35,25.05,26.5,23.75,24.75,24.4,24.65,16540,4.08,191,11473,69.37
MOREPENLAB, EQ, 16-Dec-2022,32.2,32,32.2,31.3,31.6,31.55,31.66,2285799,723.68,5464,796532,34.85
MOTHERSON, EQ, 16-Dec-2022,71.55,71.4,71.7,70.05,70.5,70.55,70.65,12589177,8894.56,38947,7241479,57.52
MOTILALOFS, EQ, 16-Dec-2022,708.4,708.9,714.35,697.4,710.6,707.8,706.71,451581,3191.36,12033,340860,75.48
MOTOGENFIN, EQ, 16-Dec-2022,26.35,26.5,28.95,26.35,28.9,28.75,28.27,74520,21.07,496,28502,38.25
MOVALUE, EQ, 16-Dec-2022,49.94,49.85,49.85,48.87,49.24,49.17,49.25,105,0.05,34,71,67.62
MPHASIS, EQ, 16-Dec-2022,1962.35,1944.5,1978.05,1899.75,1916,1913.15,1932.73,1423859,27519.35,41613,1013114,71.15
MPSLTD, EQ, 16-Dec-2022,972.1,978.7,987.55,957.05,969,963.7,968.19,21676,209.87,2904,8130,37.51
MPTODAY, SM, 16-Dec-2022,48.45,49.5,50.85,49.5,50.85,50.85,50.19,34000,17.06,15,26000,76.47
MRF, EQ, 16-Dec-2022,90872.85,90521,90728.75,88600,89289.9,89112.75,89422.65,8992,8040.88,6253,2054,22.84
MRO-TEK, EQ, 16-Dec-2022,63,63.7,63.95,58.55,61.8,60.4,60.66,24269,14.72,503,16926,69.74
MRPL, EQ, 16-Dec-2022,61.9,62.65,63.8,61.45,61.5,61.75,62.44,6480092,4046.32,18566,2114230,32.63
MSPL, EQ, 16-Dec-2022,9.6,9.65,9.65,9.35,9.45,9.4,9.48,520874,49.37,791,430616,82.67
MSTCLTD, EQ, 16-Dec-2022,320.55,318.4,340,314.5,317,317.7,324.1,770632,2497.63,15659,234922,30.48
MSUMI, EQ, 16-Dec-2022,60.8,60.1,60.6,58.3,59.25,58.9,59.43,2864136,1702.21,24837,1870394,65.3
MTARTECH, EQ, 16-Dec-2022,1681,1683.6,1683.6,1632,1635.25,1641.3,1654.58,93767,1551.45,8431,50112,53.44
MTEDUCARE, EQ, 16-Dec-2022,8.05,8.15,8.25,8,8,8,8.07,54774,4.42,136,32608,59.53
MTNL, EQ, 16-Dec-2022,27.85,28.2,30.3,27.3,29.35,29.25,29.08,26368134,7667.41,31645,6069997,23.02
MUKANDLTD, EQ, 16-Dec-2022,116.75,117,121.1,115.35,117.35,116.75,118.6,177744,210.8,3016,91220,51.32
MUKTAARTS, EQ, 16-Dec-2022,57.25,57.1,57.85,50.35,55.1,55.55,54.84,33536,18.39,330,18491,55.14
MUNJALAU, EQ, 16-Dec-2022,51.25,51.4,51.5,50.4,50.75,50.55,50.86,71147,36.19,653,35137,49.39
MUNJALSHOW, EQ, 16-Dec-2022,106.4,107.4,108.75,104.85,107,107.1,106.82,66513,71.05,797,34248,51.49
MURUDCERA, EQ, 16-Dec-2022,40.5,41.4,41.7,39.9,41.1,40.95,40.92,215301,88.1,1494,120740,56.08
MUTHOOTCAP, EQ, 16-Dec-2022,288.45,287,297,286.15,293.25,294.5,292.89,35390,103.65,942,18291,51.68
MUTHOOTFIN, EQ, 16-Dec-2022,1102.25,1102.3,1103.6,1068.05,1079.9,1078.6,1082.08,475229,5142.37,24998,142696,30.03
MWL, SM, 16-Dec-2022,109,112,113,107.05,110.5,110.5,111.58,14400,16.07,9,9600,66.67
NABARD, N2, 16-Dec-2022,1193,1195.5,1196,1195.5,1195.9,1195.9,1195.62,606,7.25,14,605,99.83
NACLIND, EQ, 16-Dec-2022,92.3,92,94.25,89,90.6,89.95,91.18,170696,155.64,2613,85253,49.94
NAGAFERT, BE, 16-Dec-2022,10.4,10.9,10.9,10.9,10.9,10.9,10.9,325526,35.48,386, -, -
NAGREEKCAP, EQ, 16-Dec-2022,19.5,20.45,20.45,20.1,20.45,20.45,20.44,84903,17.35,310,49575,58.39
NAGREEKEXP, EQ, 16-Dec-2022,45.75,46.7,46.7,44.05,44.7,45.05,45.08,26072,11.75,293,16198,62.13
NAHARCAP, EQ, 16-Dec-2022,320.55,321.15,325,316,317,316.75,318.4,5252,16.72,806,1868,35.57
NAHARINDUS, EQ, 16-Dec-2022,114.35,116.35,116.35,112.5,114.1,113.8,114.32,31687,36.22,623,20355,64.24
NAHARPOLY, EQ, 16-Dec-2022,273.2,276,276,267,268.95,268.6,269.24,9782,26.34,711,6083,62.19
NAHARSPING, EQ, 16-Dec-2022,282.6,284.85,284.85,271.6,280.25,278.35,279.16,49092,137.05,2051,25709,52.37
NAM-INDIA, EQ, 16-Dec-2022,267.2,267,269.25,264.2,267.5,267.4,267.31,1166137,3117.22,8750,960520,82.37
NARMADA, EQ, 16-Dec-2022,22.65,23.2,23.2,21.6,22.75,22.25,22.52,10822,2.44,225,6747,62.35
NATCOPHARM, EQ, 16-Dec-2022,572.25,574.55,577.7,560.9,563.5,563.5,570.22,208586,1189.4,10344,124833,59.85
NATHBIOGEN, EQ, 16-Dec-2022,174.55,175,176.85,172,174.5,175.1,175.02,26477,46.34,1057,15912,60.1
NATIONALUM, EQ, 16-Dec-2022,77.7,77,78.25,76.3,77.4,77.35,77.33,10372718,8021.5,25925,4106755,39.59
NATNLSTEEL, BE, 16-Dec-2022,3.8,3.9,3.9,3.7,3.8,3.8,3.78,7099,0.27,25, -, -
NAUKRI, EQ, 16-Dec-2022,4139.7,4095,4173.8,4040.05,4114,4136.2,4124.43,353766,14590.84,37579,137840,38.96
NAVA, EQ, 16-Dec-2022,202.35,215,234.15,213.9,220.7,219.55,223.54,7321285,16366.25,84121,1421302,19.41
NAVINFLUOR, EQ, 16-Dec-2022,4289.8,4284.95,4284.95,4132.35,4145,4143.35,4187.84,135127,5658.9,18869,50027,37.02
NAVKARCORP, EQ, 16-Dec-2022,65.3,65.1,65.5,62.7,63.4,62.95,63.69,846952,539.45,6091,392576,46.35
NAVNETEDUL, EQ, 16-Dec-2022,133.8,132.5,134.55,131.5,132.95,132.15,132.7,107101,142.12,2153,54216,50.62
NAZARA, EQ, 16-Dec-2022,601.35,601.95,601.95,591.5,595.65,594.8,594.99,100292,596.72,6008,47429,47.29
NBCC, EQ, 16-Dec-2022,41.25,41.2,41.7,40.15,40.85,40.75,40.98,6834848,2800.63,13314,2230938,32.64
NBIFIN, EQ, 16-Dec-2022,1683.35,1689.95,1690,1654.15,1690,1690,1682.82,5,0.08,4,4,80
NCC, EQ, 16-Dec-2022,89.15,88.8,89.45,85.65,86.1,85.95,87.26,5823160,5081.36,19927,2273357,39.04
NCLIND, EQ, 16-Dec-2022,178.3,178,178.95,176.8,177.4,177.05,177.49,61304,108.81,1417,46911,76.52
NDGL, EQ, 16-Dec-2022,1423.1,1425,1450,1400,1440,1438.25,1427.06,332,4.74,71,143,43.07
NDL, EQ, 16-Dec-2022,26.4,26.5,26.7,26.1,26.3,26.3,26.38,109142,28.79,711,70320,64.43
NDRAUTO, EQ, 16-Dec-2022,564.1,565,565,549.75,556.25,557.8,555.9,7409,41.19,530,3600,48.59
NDTV, EQ, 16-Dec-2022,366.4,370,384.7,361,366.8,363.45,371.25,1192799,4428.26,12091,621549,52.11
NECCLTD, EQ, 16-Dec-2022,25.8,26.05,26.15,25.2,25.3,25.35,25.58,122180,31.25,542,85781,70.21
NECLIFE, EQ, 16-Dec-2022,23.15,23.3,23.5,22.65,22.75,22.85,23.03,174216,40.12,1042,83307,47.82
NELCAST, EQ, 16-Dec-2022,107.55,107,108.55,103.05,104,103.9,105.19,497055,522.84,7570,221035,44.47
NELCO, EQ, 16-Dec-2022,758.15,757.7,757.7,743.5,747,746.25,749.32,62040,464.88,4859,30703,49.49
NEOGEN, EQ, 16-Dec-2022,1227.1,1221,1242.4,1215.3,1230,1228.5,1228.53,19003,233.46,3144,9613,50.59
NESCO, EQ, 16-Dec-2022,637.65,642,644.35,631.55,634.8,633.8,636.51,43046,273.99,3694,21826,50.7
NESTLEIND, EQ, 16-Dec-2022,19737.85,19725,19860,19570.1,19779.65,19738.7,19740.14,69321,13684.06,19388,39386,56.82
NETF, EQ, 16-Dec-2022,192.65,189.77,193.14,189.77,191.68,191.68,191.77,664,1.27,61,475,71.54
NETWORK18, EQ, 16-Dec-2022,73.5,73.5,74.3,71.1,72.1,71.85,72.2,1576657,1138.38,7846,518555,32.89
NEULANDLAB, EQ, 16-Dec-2022,1653.3,1633.35,1699.75,1632,1697.35,1689.75,1664.33,32748,545.03,4240,17090,52.19
NEWGEN, EQ, 16-Dec-2022,371.55,365.2,373,362.05,371.7,371.65,367.95,102579,377.44,5966,56479,55.06
NEXTMEDIA, BE, 16-Dec-2022,7.4,7.5,7.75,7.15,7.35,7.35,7.53,21925,1.65,65, -, -
NFL, EQ, 16-Dec-2022,68.75,68.5,79.15,68.15,78.4,75.9,73.23,58164120,42591.51,133379,8614002,14.81
NGIL, EQ, 16-Dec-2022,95.9,95.85,99.9,92.65,99.9,99.1,95.65,115674,110.64,708,37957,32.81
NGLFINE, EQ, 16-Dec-2022,1641.6,1637.6,1663.05,1620.05,1620.15,1625.75,1631.09,3176,51.8,640,2016,63.48
NH, EQ, 16-Dec-2022,752.4,752.05,775,746,753,752.65,754.2,454142,3425.16,13120,373341,82.21
NHAI, N2, 16-Dec-2022,1137.03,1137.03,1137.03,1130,1130,1130.01,1133.05,4708,53.34,44,4517,95.94
NHAI, N4, 16-Dec-2022,1110,1110,1110,1110,1110,1110,1110,70,0.78,2,70,100
NHAI, N6, 16-Dec-2022,1244,1244,1250,1240,1240,1240.44,1241.01,1112,13.8,29,1090,98.02
NHAI, N7, 16-Dec-2022,1100.1,1101.1,1101.1,1101.1,1101.1,1101.1,1101.1,1,0.01,1,1,100
NHAI, N8, 16-Dec-2022,1105.09,1105,1105.01,1104,1105,1105,1104.92,128,1.41,7,90,70.31
NHAI, NA, 16-Dec-2022,1193.49,1198.9,1199,1190,1191.22,1192.78,1195,758,9.06,22,600,79.16
NHAI, NC, 16-Dec-2022,1066.51,1066.51,1080,1066.5,1080,1080,1067.86,200,2.14,4,180,90
NHAI, NE, 16-Dec-2022,1163.71,1166.8,1166.8,1159,1159,1159,1159.22,2319,26.88,19,2318,99.96
NHBTF2014, N6, 16-Dec-2022,6967.99,6968.2,7004,6940,7004,6998.13,6990.87,745,52.08,52,371,49.8
NHIT, N1, 16-Dec-2022,308.26,308.99,309.19,308.51,308.65,308.65,308.88,3030,9.36,22,2630,86.8
NHIT, N2, 16-Dec-2022,308.72,310.99,310.99,308.73,309.55,309.55,309.28,1618,5,24,1224,75.65
NHIT, N3, 16-Dec-2022,413.38,413.39,414.99,412.62,413.4,413.41,413.25,1233,5.1,22,831,67.4
NHPC, EQ, 16-Dec-2022,41.25,41.2,41.25,40,40.8,41,40.76,11659471,4752.2,30357,6491663,55.68
NHPC, N6, 16-Dec-2022,1360,1350,1350,1350,1350,1350,1350,196,2.65,2,196,100
NIACL, EQ, 16-Dec-2022,125.05,125,126.45,119.1,123.5,122.7,122,3471401,4235.21,23850,793859,22.87
NIBL, EQ, 16-Dec-2022,22.3,22.85,22.85,21.6,21.85,21.8,21.93,4794,1.05,75,3307,68.98
NIDAN, SM, 16-Dec-2022,51.4,51.1,52.45,51.1,52.45,52.45,51.78,2000,1.04,2,2000,100
NIF100BEES, EQ, 16-Dec-2022,193.69,195,195,191.45,192.21,192.11,193.39,51534,99.66,280,47753,92.66
NIFTYBEES, EQ, 16-Dec-2022,201.58,202.35,202.35,200,200.29,200.16,200.68,2171653,4358.17,33857,1510902,69.57
NIFTYQLITY, EQ, 16-Dec-2022,14.72,17.55,17.55,14.39,14.5,14.52,14.54,28590,4.16,363,13462,47.09
NIITLTD, EQ, 16-Dec-2022,328.95,326.25,329.35,318.05,319.9,320.65,322.92,264347,853.62,9450,131547,49.76
NILAINFRA, EQ, 16-Dec-2022,7,7.1,7.25,6.85,7,6.95,7.04,784592,55.25,650,337903,43.07
NILASPACES, EQ, 16-Dec-2022,3.9,4,4.05,3.9,4.05,4.05,4,202162,8.08,309,152103,75.24
NILKAMAL, EQ, 16-Dec-2022,1914.6,1914,1922.95,1884,1904.35,1899.45,1905.63,1524,29.04,549,835,54.79
NIPPOBATRY, EQ, 16-Dec-2022,432.3,429.75,432.5,424,429.15,425.05,425.97,2394,10.2,278,1771,73.98
NIRAJ, EQ, 16-Dec-2022,30.2,30.7,30.7,29.75,30.5,30.1,30.01,6854,2.06,154,4314,62.94
NITCO, EQ, 16-Dec-2022,25.95,26.4,27.4,25.75,25.85,25.9,26.46,149702,39.61,903,94797,63.32
NITINSPIN, EQ, 16-Dec-2022,200.8,201.5,203,196.1,199,200.15,199.79,74412,148.67,2751,44126,59.3
NITIRAJ, EQ, 16-Dec-2022,73.4,74.45,75.5,72.2,75,74.85,74.79,695,0.52,28,463,66.62
NKIND, EQ, 16-Dec-2022,39.4,40.9,41.35,37.5,41.25,40.9,40.34,924,0.37,56,768,83.12
NLCINDIA, EQ, 16-Dec-2022,89.05,88.95,90.05,85.95,88.2,88.45,87.82,4681832,4111.45,20453,1548282,33.07
NMDC, EQ, 16-Dec-2022,124.85,124,124.95,122.1,123.2,123.55,123.5,5140489,6348.42,30694,2328638,45.3
NOCIL, EQ, 16-Dec-2022,239.1,238.1,239.1,234,234.5,234.4,235.59,371647,875.58,8118,163415,43.97
NOIDATOLL, EQ, 16-Dec-2022,8.1,8.3,8.3,8.05,8.2,8.1,8.08,101288,8.19,139,93591,92.4
NOVARTIND, EQ, 16-Dec-2022,664.95,661,667.05,653.35,657.2,658.4,660.51,8217,54.27,1183,4544,55.3
NPBET, EQ, 16-Dec-2022,225.45,228.48,228.48,221.63,223.01,223.88,224.69,177,0.4,36,148,83.62
NPST, SM, 16-Dec-2022,129,126,127,126,127,127,126.5,3200,4.05,2,3200,100
NRAIL, EQ, 16-Dec-2022,304,301,307.9,295.2,304,299.5,302.8,19965,60.45,1437,13255,66.39
NRBBEARING, EQ, 16-Dec-2022,145.8,145,146,143.05,145,144,144.31,81802,118.04,2390,52791,64.54
NRL, SM, 16-Dec-2022,299.5,306,306,300,300,300,302.11,20350,61.48,27,12650,62.16
NSIL, EQ, 16-Dec-2022,2423.8,2450,2450,2340,2340,2351.3,2365.51,1489,35.22,399,1219,81.87
NTPC, EQ, 16-Dec-2022,172.1,171.9,173.1,169.05,170.1,169.8,170.68,9433166,16100.51,68445,5419455,57.45
NTPC, N4, 16-Dec-2022,1028.25,1048.99,1048.99,1032,1037.94,1037.94,1034.57,820,8.48,4,820,100
NTPC, N5, 16-Dec-2022,1273,1153.11,1158.01,1153.11,1158.01,1158.01,1157.38,78,0.9,2,78,100
NTPC, N6, 16-Dec-2022,1297,1297.1,1303,1297.1,1303,1303,1299.57,99,1.29,6,79,79.8
NTPC, N7, 16-Dec-2022,13.5,13.5,13.54,13.42,13.48,13.47,13.49,12172,1.64,71,11810,97.03
NTPC, NB, 16-Dec-2022,1057,1058,1058,1058,1058,1058,1058,47,0.5,1,47,100
NTPC, ND, 16-Dec-2022,1248,1269,1269,1200.1,1220,1220,1229.7,6,0.07,3,0,0
NUCLEUS, EQ, 16-Dec-2022,394.95,396.95,397.1,391.55,394.1,394.25,394.58,10332,40.77,693,6443,62.36
NURECA, EQ, 16-Dec-2022,493.95,493.8,496.45,486.15,490,492.8,492.14,67775,333.55,3866,27392,40.42
NUVOCO, EQ, 16-Dec-2022,396.6,392,394.5,385.65,391.95,391,389.8,101085,394.03,3467,56267,55.66
NV20BEES, EQ, 16-Dec-2022,104.09,113.5,113.5,103.01,103.18,103.3,103.6,10187,10.55,157,6095,59.83
NXTDIGITAL, BE, 16-Dec-2022,105.1,105.1,110.35,100,110.35,110.35,107.42,23033,24.74,220, -, -
NYKAA, EQ, 16-Dec-2022,170.8,170.8,171.4,166.6,168.5,168.05,168.26,7329556,12332.64,74588,4540697,61.95
OAL, EQ, 16-Dec-2022,446.7,447.2,450.95,437.8,439,441.5,445.73,3909,17.42,490,2524,64.57
OBCL, EQ, 16-Dec-2022,86.9,86.8,91,86.75,87.75,88.15,88.15,9552,8.42,300,8121,85.02
OBEROIRLTY, EQ, 16-Dec-2022,901.65,892.3,906.15,862.65,867.4,879.95,889.25,656320,5836.32,22676,305358,46.53
OCCL, EQ, 16-Dec-2022,797.3,807,807,785.9,789.05,789.3,790.92,3132,24.77,421,2085,66.57
OFSS, EQ, 16-Dec-2022,3042.3,3030,3050,3015,3028,3018.85,3024.75,64718,1957.56,8355,41212,63.68
OIL, EQ, 16-Dec-2022,213,215,218,213.5,214.25,214.55,215.51,1784837,3846.45,22244,780140,43.71
OILCOUNTUB, EQ, 16-Dec-2022,17.7,17.7,18.1,17.35,18,17.85,17.78,22023,3.92,138,12934,58.73
OLECTRA, EQ, 16-Dec-2022,565.85,567,579,550.55,558,556,565.25,291617,1648.37,11057,101273,34.73
OMAXAUTO, EQ, 16-Dec-2022,56.8,57.85,59.4,56.1,56.9,57.6,57.84,112793,65.24,1407,59365,52.63
OMAXE, EQ, 16-Dec-2022,76.5,77,80.4,76.1,77.5,77.45,77.81,146462,113.97,2307,74670,50.98
OMFURN, SM, 16-Dec-2022,28.25,29.65,29.65,29.65,29.65,29.65,29.65,6000,1.78,1,6000,100
OMINFRAL, EQ, 16-Dec-2022,41.35,40.95,42.6,40.7,41.1,41.3,41.69,136387,56.86,946,95551,70.06
OMKARCHEM, BE, 16-Dec-2022,17,17,17.35,16.65,17.1,17.25,17.16,36556,6.27,126, -, -
ONELIFECAP, EQ, 16-Dec-2022,15.55,15.1,16.05,14.8,15.55,15.65,15.43,52967,8.17,330,31808,60.05
ONEPOINT, EQ, 16-Dec-2022,17.35,17.35,17.6,16.8,17.2,17,17.17,482663,82.86,745,179820,37.26
ONGC, EQ, 16-Dec-2022,147.45,148.35,150.5,147,147.1,147.2,148.31,20540447,30464.36,95217,7091553,34.52
ONMOBILE, EQ, 16-Dec-2022,99.95,99.95,100.25,98,98.8,98.55,98.96,320081,316.76,3488,129906,40.59
ONWARDTEC, EQ, 16-Dec-2022,318.5,319.9,325.8,315.05,315.3,317.6,318.63,33013,105.19,734,29006,87.86
OPTIEMUS, EQ, 16-Dec-2022,323.5,330.2,339.8,322,329,327.8,332.1,268511,891.72,6884,149940,55.84
ORBTEXP, EQ, 16-Dec-2022,159.3,160.65,164.4,157.45,160,159.35,161.45,37901,61.19,1199,24829,65.51
ORCHPHARMA, BE, 16-Dec-2022,376.85,376.85,386.25,360,365,365,366.56,8893,32.6,212, -, -
ORICONENT, EQ, 16-Dec-2022,28,28.2,28.25,27.8,27.9,27.95,27.97,96509,27,345,48088,49.83
ORIENTABRA, EQ, 16-Dec-2022,30.1,29.95,30.15,29.15,29.6,29.45,29.63,71200,21.1,437,44317,62.24
ORIENTALTL, EQ, 16-Dec-2022,8.35,8.4,8.45,8.2,8.4,8.3,8.31,48619,4.04,206,32475,66.79
ORIENTBELL, EQ, 16-Dec-2022,541.5,537,549,535,546.9,545.45,543.15,8271,44.92,652,5235,63.29
ORIENTCEM, EQ, 16-Dec-2022,132.05,132.05,132.05,128.35,129.6,129.55,130.17,586855,763.94,5812,319273,54.4
ORIENTELEC, EQ, 16-Dec-2022,275.15,271.35,277.55,266.95,274.55,274.25,271.31,192964,523.53,9574,113647,58.9
ORIENTHOT, EQ, 16-Dec-2022,80.85,80.4,81.4,78.3,79,78.95,79.47,928594,737.99,9272,252928,27.24
ORIENTLTD, EQ, 16-Dec-2022,63.75,63.9,64.95,63.45,64.9,64.25,64.18,654,0.42,38,415,63.46
ORIENTPPR, EQ, 16-Dec-2022,36.1,36.2,36.55,35.65,36.2,36.2,36.17,780361,282.22,3553,322996,41.39
ORISSAMINE, EQ, 16-Dec-2022,2971.65,2960.55,3058.85,2960.55,2999,2999.4,3017.19,6717,202.66,1027,5048,75.15
ORTEL, BZ, 16-Dec-2022,0.95,1,1,1,1,1,1,1140,0.01,4, -, -
ORTINLAB, EQ, 16-Dec-2022,23.25,23.6,23.6,23,23,23,23.24,19949,4.64,258,12073,60.52
OSIAHYPER, EQ, 16-Dec-2022,262.45,264.35,275.55,252.55,257.25,264.4,266.07,13343,35.5,499,7370,55.23
OSWALAGRO, EQ, 16-Dec-2022,43.75,43.5,45.1,43.15,43.2,43.3,43.82,118512,51.93,783,63193,53.32
OSWALSEEDS, SM, 16-Dec-2022,220,222.5,224.1,222.4,223.8,223.8,223.28,12000,26.79,6,0,0
PAGEIND, EQ, 16-Dec-2022,44037.5,44000,44000,42903.05,42990,42967.95,43206.6,26021,11242.79,13862,13112,50.39
PAISALO, EQ, 16-Dec-2022,81.5,81.95,81.95,79.8,79.8,80.6,80.94,51553,41.73,860,31859,61.8
PALASHSECU, EQ, 16-Dec-2022,148.85,147.8,149.9,141.45,141.6,144.45,142.97,27582,39.43,795,15542,56.35
PALREDTEC, EQ, 16-Dec-2022,152.05,151.55,167.25,151.55,167.25,165.5,161.5,42661,68.9,838,35196,82.5
PANACEABIO, EQ, 16-Dec-2022,137.9,138.95,139.6,136.35,137.7,137.35,137.84,39859,54.94,1181,20830,52.26
PANACHE, EQ, 16-Dec-2022,65.65,66.1,68.9,63.25,65.5,66.1,66.85,9798,6.55,165,5666,57.83
PANAMAPET, EQ, 16-Dec-2022,356.95,362.7,371.55,358.3,365.1,365.3,365.43,345144,1261.28,11226,109945,31.85
PANSARI, EQ, 16-Dec-2022,88.2,88,89.5,86.8,86.8,87.15,87.76,1175,1.03,63,660,56.17
PAR, EQ, 16-Dec-2022,158.05,158.85,158.85,153.35,155.9,155.1,155.31,8369,13,247,6056,72.36
PARACABLES, BE, 16-Dec-2022,25.8,27.05,27.05,26.8,27.05,27.05,27.04,5037384,1362.27,2610, -, -
PARADEEP, EQ, 16-Dec-2022,62.6,62.9,64.4,61.05,61.4,61.85,63,10492302,6610.27,26088,3084435,29.4
PARAGMILK, EQ, 16-Dec-2022,106.55,106.55,107.85,104.1,104.8,104.45,105.97,260338,275.88,3375,149447,57.4
PARAS, EQ, 16-Dec-2022,617.45,617.95,621,605,609,609.35,612.43,64216,393.28,4128,33136,51.6
PARSVNATH, EQ, 16-Dec-2022,9.45,9.35,9.4,8.8,8.95,8.9,9.03,705711,63.75,1029,477904,67.72
PASUPTAC, EQ, 16-Dec-2022,34.7,34.45,35.35,33.55,34.4,34.85,34.8,131730,45.85,1201,82621,62.72
PATANJALI, BE, 16-Dec-2022,1236.2,1234.8,1256,1215,1240,1242,1236.02,278738,3445.26,7833, -, -
PATELENG, EQ, 16-Dec-2022,21.05,21.1,21.8,20.9,21.05,20.95,21.3,3143163,669.53,4297,2025481,64.44
PATINTLOG, EQ, 16-Dec-2022,14.05,14,14.15,13.7,13.75,13.8,13.85,139255,19.29,295,100836,72.41
PAVNAIND, SM, 16-Dec-2022,198.1,210.5,237.7,210.5,237.7,237.7,230.17,14400,33.14,9,11200,77.78
PAYTM, EQ, 16-Dec-2022,531.7,531.7,534.05,524.5,528.5,528,528.34,2096590,11077.21,38902,693338,33.07
PCBL, EQ, 16-Dec-2022,139.5,138.95,142.9,135.5,136.6,136.35,139.13,2301024,3201.35,16443,863800,37.54
